label,enhancer_distance_to_promoter,enhancer_chrom,enhancer_start,enhancer_end,enhancer_name,promoter_chrom,promoter_start,promoter_end,promoter_name
1,119012.0,chr1,3420459,3421842,HUVEC|chr1:3420459-3421842,chr1,3540856,3541719,HUVEC|chr1:3540856-3541719
1,144336.0,chr2,85504916,85505217,HUVEC|chr2:85504916-85505217,chr2,85360163,85360578,HUVEC|chr2:85360163-85360578
1,130828.0,chr2,85777029,85777400,HUVEC|chr2:85777029-85777400,chr2,85645499,85646199,HUVEC|chr2:85645499-85646199
1,126377.0,chr2,112783891,112784626,HUVEC|chr2:112783891-112784626,chr2,112655385,112657512,HUVEC|chr2:112655385-112657512
1,131578.0,chr2,112789092,112790874,HUVEC|chr2:112789092-112790874,chr2,112655385,112657512,HUVEC|chr2:112655385-112657512
1,136950.0,chr2,114651800,114652200,HUVEC|chr2:114651800-114652200,chr2,114513350,114514848,HUVEC|chr2:114513350-114514848
1,416506.0,chr2,120934779,120934800,HUVEC|chr2:120934779-120934800,chr2,120516949,120518271,HUVEC|chr2:120516949-120518271
1,148857.0,chr2,131089822,131090152,HUVEC|chr2:131089822-131090152,chr2,130938490,130940963,HUVEC|chr2:130938490-130940963
1,153435.0,chr2,131094400,131094612,HUVEC|chr2:131094400-131094612,chr2,130938490,130940963,HUVEC|chr2:130938490-130940963
1,154235.0,chr2,131095200,131095400,HUVEC|chr2:131095200-131095400,chr2,130938490,130940963,HUVEC|chr2:130938490-130940963
1,286627.0,chr2,135165749,135167143,HUVEC|chr2:135165749-135167143,chr2,134877359,134879120,HUVEC|chr2:134877359-134879120
1,288126.0,chr2,135167248,135167456,HUVEC|chr2:135167248-135167456,chr2,134877359,134879120,HUVEC|chr2:134877359-134879120
1,288523.0,chr2,135167645,135169400,HUVEC|chr2:135167645-135169400,chr2,134877359,134879120,HUVEC|chr2:134877359-134879120
1,903465.0,chr2,151348079,151348963,HUVEC|chr2:151348079-151348963,chr2,150443331,150444612,HUVEC|chr2:150443331-150444612
1,1672258.0,chr2,152116872,152117000,HUVEC|chr2:152116872-152117000,chr2,150443331,150444612,HUVEC|chr2:150443331-150444612
1,173439.0,chr2,166984324,166984452,HUVEC|chr2:166984324-166984452,chr2,166809590,166810883,HUVEC|chr2:166809590-166810883
1,1013698.0,chr2,178008200,178008642,HUVEC|chr2:178008200-178008642,chr2,176993260,176994500,HUVEC|chr2:176993260-176994500
1,1018698.0,chr2,178013200,178013670,HUVEC|chr2:178013200-178013670,chr2,176993260,176994500,HUVEC|chr2:176993260-176994500
1,1024110.0,chr2,178018612,178019099,HUVEC|chr2:178018612-178019099,chr2,176993260,176994500,HUVEC|chr2:176993260-176994500
1,498925.0,chr2,177501230,177501437,HUVEC|chr2:177501230-177501437,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
1,499360.0,chr2,177501665,177501800,HUVEC|chr2:177501665-177501800,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
1,500895.0,chr2,177503200,177503345,HUVEC|chr2:177503200-177503345,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
1,417095.0,chr2,177419400,177419440,HUVEC|chr2:177419400-177419440,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
1,308302.0,chr2,177310607,177312186,HUVEC|chr2:177310607-177312186,chr2,177000400,177002303,HUVEC|chr2:177000400-177002303
1,505020.0,chr2,178008200,178008642,HUVEC|chr2:178008200-178008642,chr2,177502019,177503178,HUVEC|chr2:177502019-177503178
1,510020.0,chr2,178013200,178013670,HUVEC|chr2:178013200-178013670,chr2,177502019,177503178,HUVEC|chr2:177502019-177503178
1,515432.0,chr2,178018612,178019099,HUVEC|chr2:178018612-178019099,chr2,177502019,177503178,HUVEC|chr2:177502019-177503178
1,305205.0,chr2,208337495,208338120,HUVEC|chr2:208337495-208338120,chr2,208026400,208032288,HUVEC|chr2:208026400-208032288
1,405398.0,chr2,216708200,216711600,HUVEC|chr2:216708200-216711600,chr2,216297554,216302800,HUVEC|chr2:216297554-216302800
1,411398.0,chr2,216714200,216716815,HUVEC|chr2:216714200-216716815,chr2,216297554,216302800,HUVEC|chr2:216297554-216302800
1,414186.0,chr2,216716988,216717167,HUVEC|chr2:216716988-216717167,chr2,216297554,216302800,HUVEC|chr2:216297554-216302800
1,271268.0,chr2,216574070,216578636,HUVEC|chr2:216574070-216578636,chr2,216297554,216302800,HUVEC|chr2:216297554-216302800
1,278963.0,chr2,216581765,216584800,HUVEC|chr2:216581765-216584800,chr2,216297554,216302800,HUVEC|chr2:216297554-216302800
1,290398.0,chr2,216593200,216593535,HUVEC|chr2:216593200-216593535,chr2,216297554,216302800,HUVEC|chr2:216297554-216302800
1,290891.0,chr2,216593693,216593964,HUVEC|chr2:216593693-216593964,chr2,216297554,216302800,HUVEC|chr2:216297554-216302800
1,94398.0,chr2,219252000,219252109,HUVEC|chr2:219252000-219252109,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
1,94998.0,chr2,219252600,219253000,HUVEC|chr2:219252600-219253000,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
1,102695.0,chr2,219260297,219260400,HUVEC|chr2:219260297-219260400,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
1,112798.0,chr2,219270400,219270600,HUVEC|chr2:219270400-219270600,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
1,114598.0,chr2,219272200,219272227,HUVEC|chr2:219272200-219272227,chr2,219156177,219157600,HUVEC|chr2:219156177-219157600
1,289963.0,chr20,4057627,4057754,HUVEC|chr20:4057627-4057754,chr20,3767570,3767662,HUVEC|chr20:3767570-3767662
1,281337.0,chr20,23312664,23312972,HUVEC|chr20:23312664-23312972,chr20,23030071,23031325,HUVEC|chr20:23030071-23031325
1,270912.0,chr20,23603323,23604200,HUVEC|chr20:23603323-23604200,chr20,23330042,23332409,HUVEC|chr20:23330042-23332409
1,277142.0,chr20,23609553,23611206,HUVEC|chr20:23609553-23611206,chr20,23330042,23332409,HUVEC|chr20:23330042-23332409
1,290539.0,chr20,23622950,23623042,HUVEC|chr20:23622950-23623042,chr20,23330042,23332409,HUVEC|chr20:23330042-23332409
1,259371.0,chr20,23603323,23604200,HUVEC|chr20:23603323-23604200,chr20,23341679,23343950,HUVEC|chr20:23341679-23343950
1,265601.0,chr20,23609553,23611206,HUVEC|chr20:23609553-23611206,chr20,23341679,23343950,HUVEC|chr20:23341679-23343950
1,278998.0,chr20,23622950,23623042,HUVEC|chr20:23622950-23623042,chr20,23341679,23343950,HUVEC|chr20:23341679-23343950
1,88452.0,chr20,36007136,36007289,HUVEC|chr20:36007136-36007289,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
1,88738.0,chr20,36007422,36008169,HUVEC|chr20:36007422-36008169,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
1,89762.0,chr20,36008446,36008600,HUVEC|chr20:36008446-36008600,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
1,92795.0,chr20,36011479,36012098,HUVEC|chr20:36011479-36012098,chr20,35917682,35918682,HUVEC|chr20:35917682-35918682
1,430373.0,chr20,43270557,43273778,HUVEC|chr20:43270557-43273778,chr20,42838348,42840182,HUVEC|chr20:42838348-42840182
1,434283.0,chr20,43274467,43275744,HUVEC|chr20:43274467-43275744,chr20,42838348,42840182,HUVEC|chr20:42838348-42840182
1,515560.0,chr20,44978712,44979780,HUVEC|chr20:44978712-44979780,chr20,44461927,44463150,HUVEC|chr20:44461927-44463150
1,179941.0,chr20,48780478,48780736,HUVEC|chr20:48780478-48780736,chr20,48598765,48600535,HUVEC|chr20:48598765-48600535
1,181246.0,chr20,48781783,48782400,HUVEC|chr20:48781783-48782400,chr20,48598765,48600535,HUVEC|chr20:48598765-48600535
1,182463.0,chr20,48783000,48783563,HUVEC|chr20:48783000-48783563,chr20,48598765,48600535,HUVEC|chr20:48598765-48600535
1,185286.0,chr20,48785823,48785915,HUVEC|chr20:48785823-48785915,chr20,48598765,48600535,HUVEC|chr20:48598765-48600535
1,187933.0,chr20,48788470,48788600,HUVEC|chr20:48788470-48788600,chr20,48598765,48600535,HUVEC|chr20:48598765-48600535
1,47553.0,chr20,48780478,48780736,HUVEC|chr20:48780478-48780736,chr20,48732199,48732923,HUVEC|chr20:48732199-48732923
1,48858.0,chr20,48781783,48782400,HUVEC|chr20:48781783-48782400,chr20,48732199,48732923,HUVEC|chr20:48732199-48732923
1,50075.0,chr20,48783000,48783563,HUVEC|chr20:48783000-48783563,chr20,48732199,48732923,HUVEC|chr20:48732199-48732923
1,52898.0,chr20,48785823,48785915,HUVEC|chr20:48785823-48785915,chr20,48732199,48732923,HUVEC|chr20:48732199-48732923
1,55545.0,chr20,48788470,48788600,HUVEC|chr20:48788470-48788600,chr20,48732199,48732923,HUVEC|chr20:48732199-48732923
1,1492015.0,chr21,29711101,29712144,HUVEC|chr21:29711101-29712144,chr21,28214897,28219084,HUVEC|chr21:28214897-28219084
1,239045.0,chr21,35254338,35254461,HUVEC|chr21:35254338-35254461,chr21,35013417,35015291,HUVEC|chr21:35013417-35015291
1,254299.0,chr21,35269592,35270047,HUVEC|chr21:35269592-35270047,chr21,35013417,35015291,HUVEC|chr21:35013417-35015291
1,254898.0,chr21,35270191,35270799,HUVEC|chr21:35270191-35270799,chr21,35013417,35015291,HUVEC|chr21:35013417-35015291
1,256261.0,chr21,35271554,35271765,HUVEC|chr21:35271554-35271765,chr21,35013417,35015291,HUVEC|chr21:35013417-35015291
1,256611.0,chr21,35271904,35272088,HUVEC|chr21:35271904-35272088,chr21,35013417,35015291,HUVEC|chr21:35013417-35015291
1,237955.0,chr21,35254338,35254461,HUVEC|chr21:35254338-35254461,chr21,35015383,35016381,HUVEC|chr21:35015383-35016381
1,253209.0,chr21,35269592,35270047,HUVEC|chr21:35269592-35270047,chr21,35015383,35016381,HUVEC|chr21:35015383-35016381
1,253808.0,chr21,35270191,35270799,HUVEC|chr21:35270191-35270799,chr21,35015383,35016381,HUVEC|chr21:35015383-35016381
1,255171.0,chr21,35271554,35271765,HUVEC|chr21:35271554-35271765,chr21,35015383,35016381,HUVEC|chr21:35015383-35016381
1,255521.0,chr21,35271904,35272088,HUVEC|chr21:35271904-35272088,chr21,35015383,35016381,HUVEC|chr21:35015383-35016381
1,187774.0,chr21,46548415,46551235,HUVEC|chr21:46548415-46551235,chr21,46359489,46360639,HUVEC|chr21:46359489-46360639
1,191542.0,chr21,46552183,46552275,HUVEC|chr21:46552183-46552275,chr21,46359489,46360639,HUVEC|chr21:46359489-46360639
1,191737.0,chr21,46552378,46553570,HUVEC|chr21:46552378-46553570,chr21,46359489,46360639,HUVEC|chr21:46359489-46360639
1,291991.0,chr22,32350600,32351200,HUVEC|chr22:32350600-32351200,chr22,32057591,32058607,HUVEC|chr22:32057591-32058607
1,307748.0,chr22,32366357,32366600,HUVEC|chr22:32366357-32366600,chr22,32057591,32058607,HUVEC|chr22:32057591-32058607
1,308591.0,chr22,32367200,32367400,HUVEC|chr22:32367200-32367400,chr22,32057591,32058607,HUVEC|chr22:32057591-32058607
1,308791.0,chr22,32367400,32367417,HUVEC|chr22:32367400-32367417,chr22,32057591,32058607,HUVEC|chr22:32057591-32058607
1,343910.0,chr22,37269766,37270951,HUVEC|chr22:37269766-37270951,chr22,36924361,36925854,HUVEC|chr22:36924361-36925854
1,63179.0,chr22,39704299,39705591,HUVEC|chr22:39704299-39705591,chr22,39636984,39641118,HUVEC|chr22:39636984-39641118
1,64674.0,chr22,39705794,39705948,HUVEC|chr22:39705794-39705948,chr22,39636984,39641118,HUVEC|chr22:39636984-39641118
1,814822.0,chr22,40744000,40744136,HUVEC|chr22:40744000-40744136,chr22,39928116,39929176,HUVEC|chr22:39928116-39929176
1,302935.0,chr22,40744000,40744136,HUVEC|chr22:40744000-40744136,chr22,40439901,40441063,HUVEC|chr22:40439901-40441063
1,254313.0,chr22,42339600,42340874,HUVEC|chr22:42339600-42340874,chr22,42083732,42085285,HUVEC|chr22:42083732-42085285
1,255741.0,chr22,42341028,42341400,HUVEC|chr22:42341028-42341400,chr22,42083732,42085285,HUVEC|chr22:42083732-42085285
1,377339.0,chr3,44974398,44974600,HUVEC|chr3:44974398-44974600,chr3,44596671,44597057,HUVEC|chr3:44596671-44597057
1,180679.0,chr3,51715303,51715600,HUVEC|chr3:51715303-51715600,chr3,51533029,51534622,HUVEC|chr3:51533029-51534622
1,181050.0,chr3,51715674,51715766,HUVEC|chr3:51715674-51715766,chr3,51533029,51534622,HUVEC|chr3:51533029-51534622
1,181295.0,chr3,51715919,51716138,HUVEC|chr3:51715919-51716138,chr3,51533029,51534622,HUVEC|chr3:51533029-51534622
1,140185.0,chr3,52170359,52170600,HUVEC|chr3:52170359-52170600,chr3,52028974,52030172,HUVEC|chr3:52028974-52030172
1,140426.0,chr3,52170600,52170952,HUVEC|chr3:52170600-52170952,chr3,52028974,52030172,HUVEC|chr3:52028974-52030172
1,159737.0,chr3,58478600,58479000,HUVEC|chr3:58478600-58479000,chr3,58318367,58318861,HUVEC|chr3:58318367-58318861
1,221094.0,chr3,98534011,98534296,HUVEC|chr3:98534011-98534296,chr3,98311891,98312915,HUVEC|chr3:98311891-98312915
1,386912.0,chr3,98699829,98700284,HUVEC|chr3:98699829-98700284,chr3,98311891,98312915,HUVEC|chr3:98311891-98312915
1,391042.0,chr3,98703959,98705657,HUVEC|chr3:98703959-98705657,chr3,98311891,98312915,HUVEC|chr3:98311891-98312915
1,183518.0,chr3,120499266,120500400,HUVEC|chr3:120499266-120500400,chr3,120314767,120315746,HUVEC|chr3:120314767-120315746
1,184852.0,chr3,120500600,120500906,HUVEC|chr3:120500600-120500906,chr3,120314767,120315746,HUVEC|chr3:120314767-120315746
1,194753.0,chr3,120510501,120511931,HUVEC|chr3:120510501-120511931,chr3,120314767,120315746,HUVEC|chr3:120314767-120315746
1,196285.0,chr3,120512033,120512125,HUVEC|chr3:120512033-120512125,chr3,120314767,120315746,HUVEC|chr3:120314767-120315746
1,196484.0,chr3,120512232,120513081,HUVEC|chr3:120512232-120513081,chr3,120314767,120315746,HUVEC|chr3:120314767-120315746
1,197993.0,chr3,120513741,120513800,HUVEC|chr3:120513741-120513800,chr3,120314767,120315746,HUVEC|chr3:120314767-120315746
1,295698.0,chr3,122398254,122398600,HUVEC|chr3:122398254-122398600,chr3,122101621,122102554,HUVEC|chr3:122101621-122102554
1,294891.0,chr3,122398254,122398600,HUVEC|chr3:122398254-122398600,chr3,122102661,122103361,HUVEC|chr3:122102661-122103361
1,660731.0,chr3,133102172,133102373,HUVEC|chr3:133102172-133102373,chr3,132440458,132441439,HUVEC|chr3:132440458-132441439
1,661366.0,chr3,133102807,133102962,HUVEC|chr3:133102807-133102962,chr3,132440458,132441439,HUVEC|chr3:132440458-132441439
1,306751.0,chr3,138635200,138635221,HUVEC|chr3:138635200-138635221,chr3,138327369,138328447,HUVEC|chr3:138327369-138328447
1,375773.0,chr3,149223821,149226559,HUVEC|chr3:149223821-149226559,chr3,148847009,148848046,HUVEC|chr3:148847009-148848046
1,435075.0,chr3,153317295,153317886,HUVEC|chr3:153317295-153317886,chr3,152877916,152882218,HUVEC|chr3:152877916-152882218
1,436728.0,chr3,153318948,153319748,HUVEC|chr3:153318948-153319748,chr3,152877916,152882218,HUVEC|chr3:152877916-152882218
1,526451.0,chr3,156800000,156800011,HUVEC|chr3:156800000-156800011,chr3,156271509,156273547,HUVEC|chr3:156271509-156273547
1,532140.0,chr3,156805689,156806000,HUVEC|chr3:156805689-156806000,chr3,156271509,156273547,HUVEC|chr3:156271509-156273547
1,534251.0,chr3,156807800,156808252,HUVEC|chr3:156807800-156808252,chr3,156271509,156273547,HUVEC|chr3:156271509-156273547
1,405816.0,chr3,156800000,156800011,HUVEC|chr3:156800000-156800011,chr3,156391728,156394182,HUVEC|chr3:156391728-156394182
1,411505.0,chr3,156805689,156806000,HUVEC|chr3:156805689-156806000,chr3,156391728,156394182,HUVEC|chr3:156391728-156394182
1,413616.0,chr3,156807800,156808252,HUVEC|chr3:156807800-156808252,chr3,156391728,156394182,HUVEC|chr3:156391728-156394182
1,118194.0,chr3,158508827,158509000,HUVEC|chr3:158508827-158509000,chr3,158389491,158390631,HUVEC|chr3:158389491-158390631
1,118367.0,chr3,158509000,158509155,HUVEC|chr3:158509000-158509155,chr3,158389491,158390631,HUVEC|chr3:158389491-158390631
1,970131.0,chr3,182399855,182400200,HUVEC|chr3:182399855-182400200,chr3,181429493,181429722,HUVEC|chr3:181429493-181429722
1,971076.0,chr3,182400800,182401322,HUVEC|chr3:182400800-182401322,chr3,181429493,181429722,HUVEC|chr3:181429493-181429722
1,241798.0,chr3,183978000,183979283,HUVEC|chr3:183978000-183979283,chr3,183735229,183736200,HUVEC|chr3:183735229-183736200
1,243195.0,chr3,183979397,183980200,HUVEC|chr3:183979397-183980200,chr3,183735229,183736200,HUVEC|chr3:183735229-183736200
1,129289.0,chr3,193985556,193985677,HUVEC|chr3:193985556-193985677,chr3,193852157,193856265,HUVEC|chr3:193852157-193856265
1,130686.0,chr3,193986953,193989857,HUVEC|chr3:193986953-193989857,chr3,193852157,193856265,HUVEC|chr3:193852157-193856265
1,410325.0,chr3,194821127,194822550,HUVEC|chr3:194821127-194822550,chr3,194406316,194410800,HUVEC|chr3:194406316-194410800
1,412040.0,chr3,194822842,194825450,HUVEC|chr3:194822842-194825450,chr3,194406316,194410800,HUVEC|chr3:194406316-194410800
1,414740.0,chr3,194825542,194827890,HUVEC|chr3:194825542-194827890,chr3,194406316,194410800,HUVEC|chr3:194406316-194410800
1,1266967.0,chr4,81127817,81127956,HUVEC|chr4:81127817-81127956,chr4,79860066,79860848,HUVEC|chr4:79860066-79860848
1,1267370.0,chr4,81128220,81128335,HUVEC|chr4:81128220-81128335,chr4,79860066,79860848,HUVEC|chr4:79860066-79860848
1,62621.0,chr4,87920640,87920800,HUVEC|chr4:87920640-87920800,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,62781.0,chr4,87920800,87921068,HUVEC|chr4:87920800-87921068,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,63320.0,chr4,87921339,87921611,HUVEC|chr4:87921339-87921611,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,68581.0,chr4,87926600,87926800,HUVEC|chr4:87926600-87926800,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,140981.0,chr4,87999000,88000760,HUVEC|chr4:87999000-88000760,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,150324.0,chr4,88008343,88008728,HUVEC|chr4:88008343-88008728,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,152204.0,chr4,88010223,88011000,HUVEC|chr4:88010223-88011000,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,155872.0,chr4,88013891,88014600,HUVEC|chr4:88013891-88014600,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,166310.0,chr4,88024329,88025731,HUVEC|chr4:88024329-88025731,chr4,87855356,87858017,HUVEC|chr4:87855356-87858017
1,417002.0,chr4,126655699,126657554,HUVEC|chr4:126655699-126657554,chr4,126235800,126238695,HUVEC|chr4:126235800-126238695
1,419029.0,chr4,126657726,126658029,HUVEC|chr4:126657726-126658029,chr4,126235800,126238695,HUVEC|chr4:126235800-126238695
1,421223.0,chr4,126659920,126662323,HUVEC|chr4:126659920-126662323,chr4,126235800,126238695,HUVEC|chr4:126235800-126238695
1,424030.0,chr4,126662727,126662800,HUVEC|chr4:126662727-126662800,chr4,126235800,126238695,HUVEC|chr4:126235800-126238695
1,424103.0,chr4,126662800,126663000,HUVEC|chr4:126662800-126663000,chr4,126235800,126238695,HUVEC|chr4:126235800-126238695
1,97459.0,chr4,141173235,141173400,HUVEC|chr4:141173235-141173400,chr4,141071200,141075774,HUVEC|chr4:141071200-141075774
1,97624.0,chr4,141173400,141173600,HUVEC|chr4:141173400-141173600,chr4,141071200,141075774,HUVEC|chr4:141071200-141075774
1,98824.0,chr4,141174600,141179221,HUVEC|chr4:141174600-141179221,chr4,141071200,141075774,HUVEC|chr4:141071200-141075774
1,237049.0,chr4,148776207,148776447,HUVEC|chr4:148776207-148776447,chr4,148538396,148539156,HUVEC|chr4:148538396-148539156
1,237847.0,chr4,148777005,148777097,HUVEC|chr4:148777005-148777097,chr4,148538396,148539156,HUVEC|chr4:148538396-148539156
1,247917.0,chr4,148787075,148787415,HUVEC|chr4:148787075-148787415,chr4,148538396,148539156,HUVEC|chr4:148538396-148539156
1,97095.0,chr5,6731442,6732200,HUVEC|chr5:6731442-6732200,chr5,6632479,6634345,HUVEC|chr5:6632479-6634345
1,99653.0,chr5,6734000,6734406,HUVEC|chr5:6734000-6734406,chr5,6632479,6634345,HUVEC|chr5:6632479-6634345
1,375850.0,chr5,10627320,10627400,HUVEC|chr5:10627320-10627400,chr5,10249404,10251468,HUVEC|chr5:10249404-10251468
1,381856.0,chr5,10633326,10634433,HUVEC|chr5:10633326-10634433,chr5,10249404,10251468,HUVEC|chr5:10249404-10251468
1,383822.0,chr5,10635292,10635800,HUVEC|chr5:10635292-10635800,chr5,10249404,10251468,HUVEC|chr5:10249404-10251468
1,384330.0,chr5,10635800,10635926,HUVEC|chr5:10635800-10635926,chr5,10249404,10251468,HUVEC|chr5:10249404-10251468
1,243683.0,chr5,17180715,17181627,HUVEC|chr5:17180715-17181627,chr5,16933872,16937030,HUVEC|chr5:16933872-16937030
1,252325.0,chr5,17189357,17191200,HUVEC|chr5:17189357-17191200,chr5,16933872,16937030,HUVEC|chr5:16933872-16937030
1,190283.0,chr5,17127315,17128931,HUVEC|chr5:17127315-17128931,chr5,16933872,16937030,HUVEC|chr5:16933872-16937030
1,194654.0,chr5,17131686,17132200,HUVEC|chr5:17131686-17132200,chr5,16933872,16937030,HUVEC|chr5:16933872-16937030
1,195168.0,chr5,17132200,17132223,HUVEC|chr5:17132200-17132223,chr5,16933872,16937030,HUVEC|chr5:16933872-16937030
1,206380.0,chr5,17143412,17143800,HUVEC|chr5:17143412-17143800,chr5,16933872,16937030,HUVEC|chr5:16933872-16937030
1,326356.0,chr5,54140857,54141004,HUVEC|chr5:54140857-54141004,chr5,53813530,53814499,HUVEC|chr5:53813530-53814499
1,635238.0,chr5,54449739,54452008,HUVEC|chr5:54449739-54452008,chr5,53813530,53814499,HUVEC|chr5:53813530-53814499
1,653719.0,chr5,54468220,54469097,HUVEC|chr5:54468220-54469097,chr5,53813530,53814499,HUVEC|chr5:53813530-53814499
1,654700.0,chr5,54469201,54469800,HUVEC|chr5:54469201-54469800,chr5,53813530,53814499,HUVEC|chr5:53813530-53814499
1,657299.0,chr5,54471800,54472800,HUVEC|chr5:54471800-54472800,chr5,53813530,53814499,HUVEC|chr5:53813530-53814499
1,186647.0,chr5,55478659,55480408,HUVEC|chr5:55478659-55480408,chr5,55288546,55292010,HUVEC|chr5:55288546-55292010
1,189464.0,chr5,55481476,55482241,HUVEC|chr5:55481476-55482241,chr5,55288546,55292010,HUVEC|chr5:55288546-55292010
1,193787.0,chr5,55485799,55487131,HUVEC|chr5:55485799-55487131,chr5,55288546,55292010,HUVEC|chr5:55288546-55292010
1,195242.0,chr5,55487254,55488052,HUVEC|chr5:55487254-55488052,chr5,55288546,55292010,HUVEC|chr5:55288546-55292010
1,204795.0,chr5,55496807,55497088,HUVEC|chr5:55496807-55497088,chr5,55288546,55292010,HUVEC|chr5:55288546-55292010
1,47329.0,chr5,76062637,76063049,HUVEC|chr5:76062637-76063049,chr5,76011087,76015306,HUVEC|chr5:76011087-76015306
1,209647.0,chr5,95192751,95199101,HUVEC|chr5:95192751-95199101,chr5,94982312,94983102,HUVEC|chr5:94982312-94983102
1,188817.0,chr5,115151200,115152910,HUVEC|chr5:115151200-115152910,chr5,114960821,114962381,HUVEC|chr5:114960821-114962381
1,212217.0,chr5,115174600,115174746,HUVEC|chr5:115174600-115174746,chr5,114960821,114962381,HUVEC|chr5:114960821-114962381
1,94784.0,chr5,172294778,172294878,HUVEC|chr5:172294778-172294878,chr5,172196800,172199992,HUVEC|chr5:172196800-172199992
1,94976.0,chr5,172294970,172300931,HUVEC|chr5:172294970-172300931,chr5,172196800,172199992,HUVEC|chr5:172196800-172199992
1,588031.0,chr5,173000000,173000118,HUVEC|chr5:173000000-173000118,chr5,172410572,172411967,HUVEC|chr5:172410572-172411967
1,694571.0,chr5,173738800,173739051,HUVEC|chr5:173738800-173739051,chr5,173042635,173044227,HUVEC|chr5:173042635-173044227
1,355607.0,chr5,173399836,173400000,HUVEC|chr5:173399836-173400000,chr5,173042635,173044227,HUVEC|chr5:173042635-173044227
1,434821.0,chr5,176509944,176510000,HUVEC|chr5:176509944-176510000,chr5,176073951,176075121,HUVEC|chr5:176073951-176075121
1,438321.0,chr5,176513444,176513536,HUVEC|chr5:176513444-176513536,chr5,176073951,176075121,HUVEC|chr5:176073951-176075121
1,438720.0,chr5,176513843,176514600,HUVEC|chr5:176513843-176514600,chr5,176073951,176075121,HUVEC|chr5:176073951-176075121
1,490959.0,chr6,2102789,2102920,HUVEC|chr6:2102789-2102920,chr6,1610662,1611828,HUVEC|chr6:1610662-1611828
1,491395.0,chr6,2103225,2103400,HUVEC|chr6:2103225-2103400,chr6,1610662,1611828,HUVEC|chr6:1610662-1611828
1,491570.0,chr6,2103400,2103432,HUVEC|chr6:2103400-2103432,chr6,1610662,1611828,HUVEC|chr6:1610662-1611828
1,491785.0,chr6,2103615,2104730,HUVEC|chr6:2103615-2104730,chr6,1610662,1611828,HUVEC|chr6:1610662-1611828
1,498829.0,chr6,2110659,2112456,HUVEC|chr6:2110659-2112456,chr6,1610662,1611828,HUVEC|chr6:1610662-1611828
1,502047.0,chr6,2113877,2114939,HUVEC|chr6:2113877-2114939,chr6,1610662,1611828,HUVEC|chr6:1610662-1611828
1,512248.0,chr6,2124078,2125416,HUVEC|chr6:2124078-2125416,chr6,1610662,1611828,HUVEC|chr6:1610662-1611828
1,68915.0,chr6,3823317,3825400,HUVEC|chr6:3823317-3825400,chr6,3748044,3754400,HUVEC|chr6:3748044-3754400
1,71798.0,chr6,3826200,3827641,HUVEC|chr6:3826200-3827641,chr6,3748044,3754400,HUVEC|chr6:3748044-3754400
1,232722.0,chr6,3987124,3987821,HUVEC|chr6:3987124-3987821,chr6,3748044,3754400,HUVEC|chr6:3748044-3754400
1,246764.0,chr6,7973985,7977619,HUVEC|chr6:7973985-7977619,chr6,7726090,7727219,HUVEC|chr6:7726090-7727219
1,250668.0,chr6,7977889,7977981,HUVEC|chr6:7977889-7977981,chr6,7726090,7727219,HUVEC|chr6:7726090-7727219
1,264006.0,chr6,7991227,7993889,HUVEC|chr6:7991227-7993889,chr6,7726090,7727219,HUVEC|chr6:7726090-7727219
1,267045.0,chr6,7994266,7994402,HUVEC|chr6:7994266-7994402,chr6,7726090,7727219,HUVEC|chr6:7726090-7727219
1,267982.0,chr6,7995203,7995436,HUVEC|chr6:7995203-7995436,chr6,7726090,7727219,HUVEC|chr6:7726090-7727219
1,268470.0,chr6,7995691,7995888,HUVEC|chr6:7995691-7995888,chr6,7726090,7727219,HUVEC|chr6:7726090-7727219
1,268768.0,chr6,7995989,8001800,HUVEC|chr6:7995989-8001800,chr6,7726090,7727219,HUVEC|chr6:7726090-7727219
1,304929.0,chr6,12602097,12604102,HUVEC|chr6:12602097-12604102,chr6,12289017,12297166,HUVEC|chr6:12289017-12297166
1,309172.0,chr6,12606340,12606513,HUVEC|chr6:12606340-12606513,chr6,12289017,12297166,HUVEC|chr6:12289017-12297166
1,310881.0,chr6,12608049,12609442,HUVEC|chr6:12608049-12609442,chr6,12289017,12297166,HUVEC|chr6:12289017-12297166
